parametro,Fecha,SE,SE b,NE,NE b,CE,CE b,NO,NO b,SO,SO b,NO2,NO2 b,NTE,NTE b,NE2,NE2 b,SE2,SE2 b,SO2,SO2 b,SE3,SE3 b,SUR,SUR b,NTE2,NTE2 b
NO2  ,1/5/2017 12:00,,e,,e,34.5,,,e,,e,,e,9.4,,,e,21.5,,,e,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 13:00,,e,,e,41,,,e,,e,,e,10.1,,,e,25.2,,,e,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 14:00,,e,,e,40.1,,,e,,e,,e,11.2,,,e,19.7,,,e,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 15:00,,e,,e,29.7,,,e,,e,,e,12.2,,,e,20.2,,,e,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 16:00,,e,,e,21.1,,,e,,e,,e,13.7,,,e,17.1,,,e,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 17:00,,e,,e,19.1,,,e,,e,,e,15.5,,,e,17.2,,,e,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 18:00,,e,,e,20,p,,e,,e,,e,15.2,,,e,27.5,,,e,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 19:00,,e,,e,21.7,,,e,,e,,e,14.1,,,e,33.7,,,e,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 20:00,,e,,e,21.7,,,e,,e,,e,11.8,,,e,27.5,,,e,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 21:00,,e,,e,18.5,,,e,,e,,e,9.4,,,e,21.3,,4.7,p,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 22:00,,e,,e,16.3,,,e,,e,,e,10.5,,,e,19,,8.8,p,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 23:00,,e,,e,15,,,e,,e,,e,6.2,,,e,18.3,,11.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017,,e,,e,13.4,,,e,,e,,e,10.3,,,e,17.1,,12.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 1:00,,e,,e,13.6,,,e,,e,,e,9.7,,,e,16.2,,11.2,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 2:00,,e,,e,14.2,,,e,,e,,e,6.4,,,e,21.1,,12.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 3:00,,e,,e,12.7,,,e,,e,,e,4.8,,,e,19.4,,11.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 4:00,,e,,e,6.2,,,e,,e,,e,4.6,,,e,18.9,,11,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 5:00,,e,,e,9.8,,,e,,e,,e,4.9,,,e,20.9,,10.7,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 6:00,,e,,e,7.7,,,e,,e,,e,5.4,,,e,18.6,,10,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 7:00,,e,,e,7.3,,,e,,e,,e,5.2,,,e,15.1,,13.7,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 8:00,,e,,e,6,,,e,,e,,e,5.2,,,e,14.6,,11.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 9:00,,e,,e,4.1,p,,e,,e,,e,5.1,,,e,13.4,,9.4,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 10:00,,e,,e,5.1,,,e,,e,,e,5.3,,,e,14,,8.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 11:00,,e,,e,5,,,e,,e,,e,5,,,e,13.8,,8.3,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 12:00,,e,,e,5,,,e,,e,,e,4.9,,,e,14.6,,7,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 13:00,,e,,e,4.6,,,e,,e,,e,4.7,,,e,11.4,,7.2,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 14:00,,e,,e,5.9,,,e,,e,,e,4.7,,,e,10.1,,7.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 15:00,,e,,e,6.7,,,e,,e,,e,5.3,,,e,9.7,,7.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 16:00,,e,,e,6.3,,,e,,e,,e,5.2,,,e,10.6,,8.2,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 17:00,,e,,e,6.3,,,e,,e,,e,5.1,,,e,11.5,,8.2,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 18:00,,e,,e,6.3,u,,e,,e,,e,5.1,,,e,11.4,,10.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 19:00,,e,,e,6,,,e,,e,,e,5.2,,,e,9.6,,8.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 20:00,,e,,e,5.6,,,e,,e,,e,5,,,e,8.8,,7.4,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 21:00,,e,,e,7,,,e,,e,,e,5.2,,,e,9.6,,7.9,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 22:00,,e,,e,6.9,,,e,,e,,e,5.1,,,e,9.3,,7.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/6/2017 23:00,,e,,e,8.3,,,e,,e,,e,5,,,e,8.9,,6.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017,,e,,e,5.2,,,e,,e,,e,4.9,,,e,8,,5.4,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 1:00,,e,,e,2.6,,,e,,e,,e,4.3,,,e,7.9,,6,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 2:00,,e,,e,,e,,e,,e,,e,4,,,e,7.2,,5.4,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 3:00,,e,,e,,e,,e,,e,,e,3.9,,,e,6.7,p,6.2,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 4:00,,e,,e,,e,,e,,e,,e,4,,,e,6.3,,4.7,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 5:00,,e,,e,,e,,e,,e,,e,4.1,,,e,8,,5.2,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 6:00,,e,,e,4.6,,,e,,e,,e,4.5,,,e,8.6,,6.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 7:00,,e,,e,6.6,,,e,,e,,e,4.7,,,e,8.4,,6.9,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 8:00,,e,,e,7.9,,,e,,e,,e,5,,,e,8.7,,7.9,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 9:00,,e,,e,9.7,,,e,,e,,e,5.2,,,e,9.7,,7.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 10:00,,e,,e,9.5,,,e,,e,,e,5.4,,,e,10,,6.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 11:00,,e,,e,11.1,,,e,,e,,e,5.3,,,e,9.7,,6.7,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 12:00,,e,,e,8.5,,,e,,e,,e,4.9,,,e,10.8,,7.9,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 13:00,,e,,e,10.3,,,e,,e,,e,4.9,,,e,10.3,,8.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 14:00,,e,,e,11.5,,,e,,e,,e,5.4,,,e,13.1,,9.8,,ND,ND,ND,ND,ND,ND
